Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code,Purchase Unit Code,Cost,Price,Alert Quantity,Tax Rate,Tax Method,Image,Sub category Code,Product Variants,Product Custom Field 1,Product Custom Field 2,Product Custom Field 3,Product Custom Field 4,Product Custom Field 5,Product Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No.,Supplier Price,Quantity,Details,Product Details
"ADAPTOR, OIL PRESSURE SENSOR",0315BAV00200N,code128,,Default Category,nos,nos,nos,61.66964,73.4375,,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
HOSE THERMOSTAT BYPASS,006001891B1,code128,,Default Category,nos,nos,nos,61.981,84.74576271,,GST @18%,exclusive,no_image.png,,,,,,,,,40092200,,,,,0,,
EXHAUST GASKET PCD 98,006023686H1,code128,,Default Category,nos,nos,nos,62.172,83.89830508,,GST @18%,exclusive,no_image.png,,,,,,,,,84841090,,,,,0,,
INTAKE AND EXHAUST VALVE SPRINGS,0310BAV00180N,code128,,Default Category,nos,nos,nos,62.172,77.34375,,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
SLIDING DISC,006008919B1,code128,,Default Category,nos,nos,nos,62.64422,83.59375,,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
"ADAPTOR, FUEL RETURN LCCR",0305DAV02140N,code128,,Default Category,nos,nos,nos,62.64422,90.6779661,,GST @18%,exclusive,no_image.png,,,,,,,,,84314930,,,,,0,,
TAPPET VALVE,000022019RD-PB,code128,,Default Category,nos,nos,nos,62.8,78.125,,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
VALVE SEAT INTAKE,006000362R1,code128,,Default Category,nos,nos,nos,62.8,78.125,,GST @28%,exclusive,no_image.png,,,,,,,,,84099941,,,,,0,,
BEARING CON ROD STD,005554067R1-PB,code128,,Default Category,nos,nos,nos,62.84025,83.89830508,,GST @18%,exclusive,no_image.png,,,,,,,,,84833000,,,,,0,,
CLAMP SAE J1 508- SLTB - SAE No-52,0304DAV01320N,code128,,Default Category,nos,nos,nos,62.86532,79.66101695,,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
PISTON RING SECOND - 235DI,006001029B1,code128,,Default Category,nos,nos,nos,63.01232,94.91525424,,GST @18%,exclusive,no_image.png,,,,,,,,,40169330,,,,,0,,
GASKET VALVE HOUSING COVER,005550502R1,code128,,Default Category,nos,nos,nos,63.02086,83.05084746,,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
BEARING CONNCTING ROD,005554067R1,code128,,Default Category,nos,nos,nos,63.02086,83.05084746,,GST @18%,exclusive,no_image.png,,,,,,,,,84821090,,,,,0,,
FEED PUMP TO FUEL FILTETR PIPE,006011859H1,code128,,Default Category,nos,nos,nos,63.22968,91.52542373,,GST @18%,exclusive,no_image.png,,,,,,,,,85030010,,,,,0,,
ALTERNATOR BRKT HEX SPACER,0306DAV00590N,code128,,Default Category,nos,nos,nos,63.22968,91.52542373,,GST @18%,exclusive,no_image.png,,,,,,,,,83025000,,,,,0,,
BRG CR'SHAFT-BTM-STD-KOEL,000020340E05-PB,code128,,Default Category,nos,nos,nos,63.30742,64.84375,,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
GASKET CRANKCASE OIL PAN 255 D,000015498RD-PB,code128,,Default Category,nos,nos,nos,63.4876,79.66101695,,GST @18%,exclusive,no_image.png,,,,,,,,,40169310,,,,,0,,
CRANK SHAFT MAIN BEARING SET,005550542R91,code128,,Default Category,nos,nos,nos,63.63782,82.20338983,,GST @18%,exclusive,no_image.png,,,,,,,,,84821011,,,,,0,,
RING VALVE SEAT EXHAUST,2.01E+09,code128,,Default Category,nos,nos,nos,63.66393,77.34375,,GST @28%,exclusive,no_image.png,,,,,,,,,84099911,,,,,0,,
PIPE CPT FUEL FILTER TO FIP 235DI,006005746B91,code128,,Default Category,nos,nos,nos,63.81514,85.15625,,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
COVER THERMOSTAT HSG,003065126R1,code128,,Default Category,nos,nos,nos,63.98679,72.65625,,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
SHAFT IDLER,006009748F1,code128,,Default Category,nos,nos,nos,64.056,79.6875,,GST @28%,exclusive,no_image.png,,,,,,,,,84099941,,,,,0,,
BEARING MAIN JOURNAL  BOTTOM,006000282F1,code128,,Default Category,nos,nos,nos,64.4006,93.22033898,,GST @18%,exclusive,no_image.png,,,,,,,,,84821090,,,,,0,,
ASSY OIL FILLER CAP,006002248H91,code128,,Default Category,nos,nos,nos,64.4006,85.9375,,GST @28%,exclusive,no_image.png,,,,,,,,,84099949,,,,,0,,
ADAPTER OIL PAN - GENSET,0303BAV00290N,code128,,Default Category,nos,nos,nos,64.684,80.46875,,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
ENGINE GEN 3 WAY METAL UNION,006034237H1,code128,,Default Category,nos,nos,nos,64.72648,88.13559322,,GST @18%,exclusive,no_image.png,,,,,,,,,85044029,,,,,0,,
BEARING CONNECTING ROD TOP AND BOTTEM,2.03E+09,code128,,Default Category,nos,nos,nos,64.95007,85.59322034,,GST @18%,exclusive,no_image.png,,,,,,,,,84821090,,,,,0,,
TANK RECOVERY 605 BS3A,006015339C1,code128,,Default Category,nos,nos,nos,65.16396,84.375,,GST @28%,exclusive,no_image.png,,,,,,,,,87089100,,,,,0,,
RING - VALVE SEAT EXHAUST,000020052E05-PB,code128,,Default Category,nos,nos,nos,65.312,81.25,,GST @28%,exclusive,no_image.png,,,,,,,,,84099199,,,,,0,,
CLAMP (CONSTANT TORQUE ),006000631F1,code128,,Default Category,nos,nos,nos,65.36285,80.50847458,,GST @18%,exclusive,no_image.png,,,,,,,,,73182990,,,,,0,,
BRACKET FUEL FILTER MOUNTING,006009068B1,code128,,Default Category,nos,nos,nos,65.37925,87.28813559,,GST @18%,exclusive,no_image.png,,,,,,,,,83023090,,,,,0,,
HOSE DRAIN OIL INLET,006007255H1-PB,code128,,Default Category,nos,nos,nos,65.54044,83.05084746,,GST @18%,exclusive,no_image.png,,,,,,,,,40091100,,,,,0,,
DIP STICK,006008852B1,code128,,Default Category,nos,nos,nos,65.606,78.125,,GST @28%,exclusive,no_image.png,,,,,,,,,84099949,,,,,0,,
BOLT   PREVAILING TORQUE EXH MF,0302DBA00170N,code128,,Default Category,nos,nos,nos,65.69986,89.83050847,,GST @18%,exclusive,no_image.png,,,,,,,,,85044029,,,,,0,,
WASHER THRUST RH (DIFFERENTIAL),006505387D1,code128,,Default Category,nos,nos,nos,65.76733,92.37288136,,GST @18%,exclusive,no_image.png,,,,,,,,,73181500,,,,,0,,
GASKET VALVE HSG COVER,006006043B1,code128,,Default Category,nos,nos,nos,65.94,88.98305085,,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
FEED PUMP KIT,9441037000079-M,code128,,Default Category,nos,nos,nos,65.94,88.98305085,,GST @18%,exclusive,no_image.png,,,,,,,,,84139190,,,,,0,,
BEARING MAIN JOURNAL TOP,006000281F1,code128,,Default Category,nos,nos,nos,66.15698,95.76271186,,GST @18%,exclusive,no_image.png,,,,,,,,,84821090,,,,,0,,
"FUEL PIPE (7.5,14X14 B,320 WB )",3902722-KIR,code128,,Default Category,nos,nos,nos,66.15698,95.76271186,,GST @18%,exclusive,no_image.png,,,,,,,,,40091100,,,,,0,,
GASKET VALVE HSG. COVER (MOLD),005550502R1-PB,code128,,Default Category,nos,nos,nos,66.1892,83.05084746,,GST @18%,exclusive,no_image.png,,,,,,,,,40169310,,,,,0,,
BUSH (PL 20.055X26.111X27.50),006001042B1,code128,,Default Category,nos,nos,nos,66.26206,85.59322034,,GST @18%,exclusive,no_image.png,,,,,,,,,40169960,,,,,0,,
LEVER ACT DIR. CONTROL - 4500 4WD (,007535379C1,code128,,Default Category,nos,nos,nos,66.26206,78.90625,,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
RACKET AIR CLEANER MTG,006001744B11,code128,,Default Category,nos,nos,nos,66.68808,95.76271186,,GST @18%,exclusive,no_image.png,,,,,,,,,83023090,,,,,0,,
FLYWHEEL HEX BOLT M14X35L 1.5P.,0018000300-LOM,code128,,Default Category,nos,nos,nos,66.73891,82.20338983,,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
VALVE SEAT EXHAUST,006000363R1,code128,,Default Category,nos,nos,nos,66.91812,79.6875,,GST @28%,exclusive,no_image.png,,,,,,,,,84099941,,,,,0,,
ROLLER LINK CPTE (H2 on  H1),007202491B11,code128,,Default Category,nos,nos,nos,66.91812,79.6875,,GST @28%,exclusive,no_image.png,,,,,,,,,87081010,,,,,0,,
PIPE CPT. FUEL FILTER TO FIP,006001965B1,code128,,Default Category,nos,nos,nos,66.95059,100.8474576,,GST @18%,exclusive,no_image.png,,,,,,,,,73041910,,,,,0,,
HOSE TO AIR CLEANER,006002612F1,code128,,Default Category,nos,nos,nos,67.196,90.6779661,,GST @18%,exclusive,no_image.png,,,,,,,,,40093100,,,,,0,,
PIPE_FEED PUMP TO FILTER INLET_NGEF 6 CY,006010860H1,code128,,Default Category,nos,nos,nos,67.196,83.59375,,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
GASKET ADAPTOR PLATE TO COMPRESSOR_CRANE,006014310H1,code128,,Default Category,nos,nos,nos,67.196,90.6779661,,GST @18%,exclusive,no_image.png,,,,,,,,,40169310,,,,,0,,
EXHAUST GASKET PCD 120,006023687H1,code128,,Default Category,nos,nos,nos,67.196,90.6779661,,GST @18%,exclusive,no_image.png,,,,,,,,,84841090,,,,,0,,
STRIP SIDE (CRANK CASE OIL PAN),007541737B1,code128,,Default Category,nos,nos,nos,67.196,83.59375,,GST @28%,exclusive,no_image.png,,,,,,,,,84099949,,,,,0,,
FUEL FILTER BRACKET,006010758H1,code128,,Default Category,nos,nos,nos,67.27824,96.61016949,,GST @18%,exclusive,no_image.png,,,,,,,,,83025000,,,,,0,,
STUD BOTH ENDS (M12X1.5X267X12.9),006009291B1,code128,,Default Category,nos,nos,nos,67.2835,89.83050847,,GST @18%,exclusive,no_image.png,,,,,,,,,73181900,,,,,0,,
PIPE CPTE FILTER TO INJECTION,005550509R91,code128,,Default Category,nos,nos,nos,67.3279,97.45762712,,GST @18%,exclusive,no_image.png,,,,,,,,,73041910,,,,,0,,
PIPE (FIP LUBRICATION),006005669B1,code128,,Default Category,nos,nos,nos,67.3279,89.84375,,GST @28%,exclusive,no_image.png,,,,,,,,,84099949,,,,,0,,
PROCOM PUSH BUTTON GREEN,006018192H91,code128,,Default Category,nos,nos,nos,67.55929,85.15625,,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
GASKET ROCKER ARM COVER,0310BB0190N,code128,,Default Category,nos,nos,nos,67.57418,87.28813559,,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
GASKET EXHAUST MANIFOLD MOUNTI,006000264F1-PB,code128,,Default Category,nos,nos,nos,67.762,84.74576271,,GST @18%,exclusive,no_image.png,,,,,,,,,40169310,,,,,0,,
SOLENOID SWITCH WIRE HARNESS,007700546H91,code128,,Default Category,nos,nos,nos,67.824,91.52542373,,GST @18%,exclusive,no_image.png,,,,,,,,,85443000,,,,,0,,
"BOLT, BEARING CAP-ENGINE BLOCK",0302AAV00080N,code128,,Default Category,nos,nos,nos,67.824,91.52542373,,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
BRACKET VALVE LVR SFT FRT/REAR,000022011RD,code128,,Default Category,nos,nos,nos,67.91336,98.30508475,,GST @18%,exclusive,no_image.png,,,,,,,,,83025000,,,,,0,,
VALVE SEAT INTAKE,006000362R1-PB,code128,,Default Category,nos,nos,nos,68.1791,85.9375,,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
OIL PUMP SHAFT,0011112250-LOM,code128,,Default Category,nos,nos,nos,68.2154,85.59322034,,GST @18%,exclusive,no_image.png,,,,,,,,,73181500,,,,,0,,
STUD BOTHENDS (M10x1.5x100mm),005550271R1,code128,,Default Category,nos,nos,nos,68.553,91.52542373,,GST @18%,exclusive,no_image.png,,,,,,,,,73181900,,,,,0,,
ANAEROBIC ADHESIVE - 351 / METLOCK - 351,40.181,code128,,Default Category,nos,nos,nos,68.803,84.74576271,,GST @18%,exclusive,no_image.png,,,,,,,,,35061000,,,,,0,,
HORN SWITCH FOR MINDA CLUSTER,005558829R91,code128,,Default Category,nos,nos,nos,68.8863,88.98305085,,GST @18%,exclusive,no_image.png,,,,,,,,,85361020,,,,,0,,
GASKET FIP 6CYL,006010253H1,code128,,Default Category,nos,nos,nos,68.8908,86.44067797,,GST @18%,exclusive,no_image.png,,,,,,,,,84841090,,,,,0,,
COMPRESSION RING 2,0312BAV00030N,code128,,Default Category,nos,nos,nos,69.08,93.22033898,,GST @18%,exclusive,no_image.png,,,,,,,,,85030010,,,,,0,,
TERMINAL BOLCK 60A 4P SPC -01,006033216H91,code128,,Default Category,nos,nos,nos,69.18775,92.37288136,,GST @18%,exclusive,no_image.png,,,,,,,,,85030010,,,,,0,,
GASKET BRG HOUSING - 235DI,006001017B1,code128,,Default Category,nos,nos,nos,69.54236,89.83050847,,GST @18%,exclusive,no_image.png,,,,,,,,,84841090,,,,,0,,
NUT HEX 1 X 14 UNF 3 X 22.0 X DIN 17200-,000022073RD-PB,code128,,Default Category,nos,nos,nos,69.55312,88.13559322,,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
Clamp TC,6403BAB00021N,code128,,Default Category,nos,nos,nos,69.55312,88.13559322,,GST @18%,exclusive,no_image.png,,,,,,,,,73182990,,,,,0,,
GASKET VALVE HSG COVER 2DI,005558410R1-PB,code128,,Default Category,nos,nos,nos,69.5662,87.28813559,,GST @18%,exclusive,no_image.png,,,,,,,,,40169310,,,,,0,,
