Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code,Purchase Unit Code,Cost,Price,Alert Quantity,Tax Rate,Tax Method,Image,Sub category Code,Product Variants,Product Custom Field 1,Product Custom Field 2,Product Custom Field 3,Product Custom Field 4,Product Custom Field 5,Product Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No.,Supplier Price,Quantity,Details,Product Details
4NEF  (P) TYPE  REGULUR CYL.HEAD,2.08E+09,code128,,Default Category,nos1,nos1,nos1,"18,708.75",29791,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099949,,,,,0,,
SOCKET HEXAGONAL PIPE PLUG,2.08E+09,code128,,Default Category,nos1,nos1,nos1,9.42,15,5,GST @18%,exclusive,no_image.png,,,,,,,,,90173021,,,,,0,,
PLUG FOR OIL GALLARY,2.08E+09,code128,,Default Category,nos1,nos1,nos1,9.84,15,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099941,,,,,0,,
BOLT (HEX FL M8X1.25X95.7X8.8),2.08E+09,code128,,Default Category,nos1,nos1,nos1,11.7,17,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181500,,,,,0,,
NUT (HEX M8X1.00X6.8X8),2.08E+09,code128,,Default Category,nos1,nos1,nos1,4.13,6,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181600,,,,,0,,
BOLT (HEX FL M6X1.0X12.5X8.8),2.08E+09,code128,,Default Category,nos1,nos1,nos1,4.13,6,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181900,,,,,0,,
PLATE THRUST CAMSHAFT MNEF,2.08E+09,code128,,Default Category,nos1,nos1,nos1,84.89,145,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
CAMSHAFT THRUST PLATE - MNEF,000020798E05-PB,code128,,Default Category,nos1,nos1,nos1,114.3,182,5,GST @18%,exclusive,no_image.png,,,,,,,,,73182400,,,,,0,,
PLUG  (HEX SOCKET PIPE M10X1.0X7.0),2.08E+09,code128,,Default Category,nos1,nos1,nos1,5.02,8,5,GST @18%,exclusive,no_image.png,,,,,,,,,90173021,,,,,0,,
ADAPTER,2.08E+09,code128,,Default Category,nos1,nos1,nos1,55.26,88,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099949,,,,,0,,
TAPPET VALVE CHILLED CAST IRON (NEF),2.08E+09,code128,,Default Category,nos1,nos1,nos1,77.28,132,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099949,,,,,0,,
