Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code,Purchase Unit Code,Cost,Price,Alert Quantity,Tax Rate,Tax Method,Image,Sub category Code,Product Variants,Product Custom Field 1,Product Custom Field 2,Product Custom Field 3,Product Custom Field 4,Product Custom Field 5,Product Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No.,Supplier Price,Quantity,Details,Product Details
INLET VALVE MECH.TPT 15LD,96521830-LOM,code128,,Default Category,nos,nos,nos,221.30388,295.3125,,GST @28%,Exclusive,no_image.png,,,,,,,,,84099111,,,,,0,,
HOSE-WATER PUMP,006001725A1-PB,code128,,Default Category,nos,nos,nos,222.23369,273.7288136,,GST @18%,Exclusive,no_image.png,,,,,,,,,84839000,,,,,0,,
UPPER BEARING SHELL,0312BAV00100NI,code128,,Default Category,nos,nos,nos,222.312,276.5625,,GST @28%,Exclusive,no_image.png,,,,,,,,,87081010,,,,,0,,
RADIATOR RECOVERY BOTTLE,006009929H1-PB,code128,,Default Category,nos,nos,nos,222.94,277.34375,,GST @28%,Exclusive,no_image.png,,,,,,,,,87089100,,,,,0,,
GASKET  OIL SUCTION TUBE,0303ABA00031N,code128,,Default Category,nos,nos,nos,223.08048,320.3389831,,GST @18%,Exclusive,no_image.png,,,,,,,,,85044029,,,,,0,,
ROKER ARM COVER,0021257010-LOM,code128,,Default Category,nos,nos,nos,223.64572,298.4375,,GST @28%,Exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
FAN ADAPTER,006004092C1,code128,,Default Category,nos,nos,nos,223.71646,266.40625,,GST @28%,Exclusive,no_image.png,,,,,,,,,87089100,,,,,0,,
GASKET CRANKCASE TO FRONT PLATE 6 CYLIND,006010190H1,code128,,Default Category,nos,nos,nos,223.74632,278.8135593,,GST @18%,Exclusive,no_image.png,,,,,,,,,40169340,,,,,0,,
SET BRG CON ROD  0.020-3CY,005554022R91,code128,,Default Category,nos,nos,nos,223.91878,337.2881356,,GST @18%,Exclusive,no_image.png,,,,,,,,,84821090,,,,,0,,
BALL HUB AGNI,006008915B1-PB,code128,,Default Category,nos,nos,nos,224.196,278.90625,,GST @28%,Exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
FUEL CAP WITH LOCK & KEY,007515296B1,code128,,Default Category,nos,nos,nos,224.196,278.90625,,GST @28%,Exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
LIFT OFF  DIE CAST HINGE (DHLM-8060-L-PC,006020214H1,code128,,Default Category,nos,nos,nos,224.2328,281.3559322,,GST @18%,Exclusive,no_image.png,,,,,,,,,84841010,,,,,0,,
LIFT OFF  DIE CAST HINGE (DHLM-8060-R-PC,006020227H1,code128,,Default Category,nos,nos,nos,224.2328,281.3559322,,GST @18%,Exclusive,no_image.png,,,,,,,,,84839000,,,,,0,,
CAP FUEL TANK,007540458B91,code128,,Default Category,nos,nos,nos,224.824,279.6875,,GST @28%,Exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
TEMP. SENSOR UNIT M12-Pricol,0304GB0010N,code128,,Default Category,nos,nos,nos,224.824,303.3898305,,GST @18%,Exclusive,no_image.png,,,,,,,,,85122020,,,,,0,,
SET OF VALVE INLET/OUTLET,005555185R91-PB,code128,,Default Category,nos,nos,nos,225.452,280.46875,,GST @28%,Exclusive,no_image.png,,,,,,,,,84099111,,,,,0,,
SEAL   VALVE COVER,0311DBA00320N,code128,,Default Category,nos,nos,nos,225.61084,308.4745763,,GST @18%,Exclusive,no_image.png,,,,,,,,,40169340,,,,,0,,
SEAL OIL (61X90X10.00),006008927B1,code128,,Default Category,nos,nos,nos,225.98756,327.1186441,,GST @18%,Exclusive,no_image.png,,,,,,,,,40169330,,,,,0,,
FUEL PIPE 400MM (M14 BANJO),006023746H1,code128,,Default Category,nos,nos,nos,226.91704,306.25,,GST @28%,Exclusive,no_image.png,,,,,,,,,84099120,,,,,0,,
