Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code,Purchase Unit Code,Cost,Price,Alert Quantity,Tax Rate,Tax Method,Image,Sub category Code,Product Variants,Product Custom Field 1,Product Custom Field 2,Product Custom Field 3,Product Custom Field 4,Product Custom Field 5,Product Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No.,Supplier Price,Quantity,Details,Product Details
KIT-HOUSING FAN BEARING ASSY,0304FAV0001KT,code128,,Default Category,nos,nos,nos,10972.416,13650,,GST @28%,,no_image.png,,,,,,,,,84099990,,,,,0,,
20KVA 1PH MCP HORIZONTAL PANEL WITH PROC,006022289H91,code128,,Default Category,nos,nos,nos,10975.90367,14211.71875,,GST @28%,,no_image.png,,,,,,,,,84089090,,,,,0,,
ENGINE GEN LS_WOUND EXCITER STATOR 5_30K,006034449H1,code128,,Default Category,nos,nos,nos,10977.85198,14180.50847,,GST @18%,,no_image.png,,,,,,,,,85030010,,,,,0,,
"CRANKSHAFT CPTE.BEARING, KEY, DOWEL",006000038R11,code128,,Default Category,nos,nos,nos,11005.84692,14506.77966,,GST @18%,,no_image.png,,,,,,,,,84831092,,,,,0,,
CONECTING ROD BEARING SET-ELEC,0312BAV0006MA,code128,,Default Category,nos,nos,nos,11025.796,14878.81356,,GST @18%,,no_image.png,,,,,,,,,84821011,,,,,0,,
ECU EDC-17CV54 NON ETK-LCCR,0315AAV00210N,code128,,Default Category,nos,nos,nos,11045.87382,14739.84375,,GST @28%,,no_image.png,,,,,,,,,84099941,,,,,0,,
ELECTRONIC GOVERNOR KIT,006012678H91,code128,,Default Category,nos,nos,nos,11049.97204,15994.91525,,GST @18%,,no_image.png,,,,,,,,,85363000,,,,,0,,
EMS 968 AMF GENSET CONTROLLER,006017431H91,code128,,Default Category,nos,nos,nos,11057.44178,11325.78125,,GST @28%,,no_image.png,,,,,,,,,87089900,,,,,0,,
30KVA 1PH MCP PROCOM,006022297H91,code128,,Default Category,nos,nos,nos,11172.60229,14466.40625,,GST @28%,,no_image.png,,,,,,,,,84089090,,,,,0,,
DSE 6020 CONTROLLER,006019286H91,code128,,Default Category,nos,nos,nos,11291.26033,12821.09375,,GST @28%,,no_image.png,,,,,,,,,87089900,,,,,0,,
INTERCOOLER 100 & 125 KVA,006012027H1,code128,,Default Category,nos,nos,nos,11335.849,14111.86441,,GST @18%,,no_image.png,,,,,,,,,84841010,,,,,0,,
ECONOSEEK FOR 10KVA VARIABLE SPEED APPLI,006021563H91,code128,,Default Category,nos,nos,nos,11362.60768,15162.5,,GST @28%,,no_image.png,,,,,,,,,87089900,,,,,0,,
ELECTRONIC GOVERNOR KIT FOR 10KW DC DG,006018627H91,code128,,Default Category,nos,nos,nos,11398.9062,15210.9375,,GST @28%,,no_image.png,,,,,,,,,87089900,,,,,0,,
82.5KVA ELECTRONIC GOVERNOR KIT 6CYL M&M,006018602H91,code128,,Default Category,nos,nos,nos,11491.99434,15335.15625,,GST @28%,,no_image.png,,,,,,,,,87089900,,,,,0,,
DANA FRONT AXLE EXTENSION LH,007903619C1,code128,,Default Category,nos,nos,nos,11507.94846,13703.90625,,GST @28%,,no_image.png,,,,,,,,,87085000,,,,,0,,
CYLINDER HEAD ASSEMBLY (2 CYLINDER),006017545B92,code128,,Default Category,nos,nos,nos,11529.65237,13922.65625,,GST @28%,,no_image.png,,,,,,,,,87089900,,,,,0,,
AMF CONTROLLER DGC-7,006019528H91,code128,,Default Category,nos,nos,nos,11538.73072,11818.75,,GST @28%,,no_image.png,,,,,,,,,87089900,,,,,0,,
ALTERNATOR 100 AMP 24 VOLT,7906WAB00012N,code128,,Default Category,nos,nos,nos,11543.268,14360.15625,,GST @28%,,no_image.png,,,,,,,,,85114000,,,,,0,,
25KVA 1 PH MCP PROCOM,006011399H91,code128,,Default Category,nos,nos,nos,11559.96583,14967.96875,,GST @28%,,no_image.png,,,,,,,,,84089090,,,,,0,,
GCU 105 UTOPIA,006023586H91,code128,,Default Category,nos,nos,nos,11574.53542,15557.62712,,GST @18%,,no_image.png,,,,,,,,,85030010,,,,,0,,
VALVE COVER- CNG,0311DAV00330N,code128,,Default Category,nos,nos,nos,11594.16586,14614.0625,,GST @28%,,no_image.png,,,,,,,,,87089900,,,,,0,,
BASE-5KVA,006017928H1,code128,,Default Category,nos,nos,nos,11612.5991,15496.09375,,GST @28%,,no_image.png,,,,,,,,,87089900,,,,,0,,
20kVA GOVERNOR KIT,006028282H91,code128,,Default Category,nos,nos,nos,11687.08,15771.18644,,GST @18%,,no_image.png,,,,,,,,,85030010,,,,,0,,
LONG BLOCK SERVICE-82.5KVA DCE-NPT,0301BAV0030MANPT,code128,,Default Category,nos,nos,nos,11705.45439,15190.17857,,GST @12%,,no_image.png,,,,,,,,,49111020,,,,,0,,
(ALT 007209181D91) TANDEM PUMP ASSY GPM,000013797P04,code128,,Default Category,nos,nos,nos,11735.03968,13325,,GST @28%,,no_image.png,,,,,,,,,84138190,,,,,0,,
CRANKSHAFT (4 DI),006018357B1,code128,,Default Category,nos,nos,nos,11759.26899,15805.9322,,GST @18%,,no_image.png,,,,,,,,,84831092,,,,,0,,
THROTTLE HOSE ASSY CNG APL,0304DAV01650N,code128,,Default Category,nos,nos,nos,11829.69366,14910.9375,,GST @28%,,no_image.png,,,,,,,,,87089900,,,,,0,,
F.I.P 2225GM F747,006009726H91,code128,,Default Category,nos,nos,nos,11837.41574,15796.09375,,GST @28%,,no_image.png,,,,,,,,,84133010,,,,,0,,
WIRING HARNESS COPPER,0315BAV00020N,code128,,Default Category,nos,nos,nos,11849.81525,14751.69492,,GST @18%,,no_image.png,,,,,,,,,85441110,,,,,0,,
TURBOCHARGER ASSY FOR 50 KVA,006007114H91,code128,,Default Category,nos,nos,nos,11863.17598,17172.0339,,GST @18%,,no_image.png,,,,,,,,,85030010,,,,,0,,
ECONOSEEK FOR 15KVA VACDG,006020185H91,code128,,Default Category,nos,nos,nos,11882.52,14625,,GST @28%,,no_image.png,,,,,,,,,87089900,,,,,0,,
ENGINE GEN LS_DE FLANGE  (SAE 3) 5_30KVA,006034455H1,code128,,Default Category,nos,nos,nos,11884.2206,15059.32203,,GST @18%,,no_image.png,,,,,,,,,85030010,,,,,0,,
AR-301RM MODEM TELEMETRIC,006031667H91,code128,,Default Category,nos,nos,nos,11920.20396,16948.30508,,GST @18%,,no_image.png,,,,,,,,,85030010,,,,,0,,
Power Contactor 200A 4P(4NO) 240V AC Cla,006029670H91,code128,,Default Category,nos,nos,nos,11998.4104,16216.10169,,GST @18%,,no_image.png,,,,,,,,,85443000,,,,,0,,
RADIATOR ASSLY_25KVA,006007306H92,code128,,Default Category,nos,nos,nos,12052.06695,15503.90625,,GST @28%,,no_image.png,,,,,,,,,84099199,,,,,0,,
EMS 927 DC GENSET CONTROLLER,006017439H91,code128,,Default Category,nos,nos,nos,12164.349,14971.875,,GST @28%,,no_image.png,,,,,,,,,87089900,,,,,0,,
CRANKSHAFT FF 4CYL LS,006000135R1,code128,,Default Category,nos,nos,nos,12190.736,16450.84746,,GST @18%,,no_image.png,,,,,,,,,84831092,,,,,0,,
RADIATOR CPTE WITH CAP W/O COW,005555723R91,code128,,Default Category,nos,nos,nos,12199.528,15176.5625,,GST @28%,,no_image.png,,,,,,,,,87089100,,,,,0,,
ENGINE GEN LS_DE ADAPTO  (SAE 3) 25_63KV,006034465H1,code128,,Default Category,nos,nos,nos,12221.9545,15487.28814,,GST @18%,,no_image.png,,,,,,,,,85030010,,,,,0,,
ENGINE GEN AVRÿÿ R150_AG4150860000,006035604H1,code128,,Default Category,nos,nos,nos,12257.21948,15642.37288,,GST @18%,,no_image.png,,,,,,,,,85030010,,,,,0,,
BREATHER ASSY,0314DBA00181N,code128,,Default Category,nos,nos,nos,12285.46368,13950,,GST @28%,,no_image.png,,,,,,,,,84099941,,,,,0,,
20 KVA 3 PH MANUAL PANEL(PROCOM),006010957H91,code128,,Default Category,nos,nos,nos,12324.43562,15957.8125,,GST @28%,,no_image.png,,,,,,,,,84089090,,,,,0,,
10 KVA 3PH MANUAL PANEL PROCOM,006010870H91,code128,,Default Category,nos,nos,nos,12357.62097,16000.78125,,GST @28%,,no_image.png,,,,,,,,,84089090,,,,,0,,
15 KVA 3PH MANUAL PANEL PROCOM,006010873H91,code128,,Default Category,nos,nos,nos,12357.62097,16000.78125,,GST @28%,,no_image.png,,,,,,,,,84089090,,,,,0,,
PUMP FUEL INJECTION (Mico No F873),006015523C1,code128,,Default Category,nos,nos,nos,12365.948,15383.59375,,GST @28%,,no_image.png,,,,,,,,,87089900,,,,,0,,
CRANKSHAFT (4 CYLINDER NEF),006017192C1,code128,,Default Category,nos,nos,nos,12424.98,16766.94915,,GST @18%,,no_image.png,,,,,,,,,84831092,,,,,0,,
TURBO CHARGER_ 75 KVA,006016395H1,code128,,Default Category,nos,nos,nos,12563.55288,15640.67797,,GST @18%,,no_image.png,,,,,,,,,84148030,,,,,0,,
MCP WITHOUT SEDMC GCU1211 FOR 30KVA 1PH,006024822H91,code128,,Default Category,nos,nos,nos,12591.72853,17685.59322,,GST @18%,,no_image.png,,,,,,,,,85030010,,,,,0,,
ENGINE GEN LS_EXCITER STATOR(CL _ 40) 25,006034468H1,code128,,Default Category,nos,nos,nos,12592.41564,16266.10169,,GST @18%,,no_image.png,,,,,,,,,85030010,,,,,0,,
Acessories2 EM Kit - 15/20kVA,006015314H91,code128,,Default Category,nos,nos,nos,12617.148,15696.09375,,GST @28%,,no_image.png,,,,,,,,,87089900,,,,,0,,
Acessories2 EM Kit - 40kVA,006015317H91,code128,,Default Category,nos,nos,nos,12670.48678,15088.28125,,GST @28%,,no_image.png,,,,,,,,,87089900,,,,,0,,
30KVA RADIATOR ASSEMBLY,006007281H92,code128,,Default Category,nos,nos,nos,12693.764,17129.66102,,GST @18%,,no_image.png,,,,,,,,,85030010,,,,,0,,
30_KVA RADIATOR ASSY,006007281H91,code128,,Default Category,nos,nos,nos,12704.82752,13688.28125,,GST @28%,,no_image.png,,,,,,,,,87089900,,,,,0,,
RADIATOR ASSY-AIRETEL GENSET,006002737H91,code128,,Default Category,nos,nos,nos,12822.504,17303.38983,,GST @18%,,no_image.png,,,,,,,,,85030010,,,,,0,,
"FAN, 23'' BEML BG405A",0304FAV00490N,code128,,Default Category,nos,nos,nos,12848.88,15984.375,,GST @28%,,no_image.png,,,,,,,,,84133010,,,,,0,,
15 KVA 3PH MCP WITHOUT SEDEMAC GC1211,006024777H91,code128,,Default Category,nos,nos,nos,12859.2807,15838.98305,,GST @18%,,no_image.png,,,,,,,,,85030010,,,,,0,,
"MCP FOR 15KVA,3PH WITHOUT CONTROLLE",006025143H91,code128,,Default Category,nos,nos,nos,12859.2807,15838.98305,,GST @18%,,no_image.png,,,,,,,,,85030010,,,,,0,,
COMPRESSOR 160CC_M101230/D,006010103H91,code128,,Default Category,nos,nos,nos,12904.04414,16668.64407,,GST @18%,,no_image.png,,,,,,,,,84144090,,,,,0,,
TURBO CHARGER_ 40 KVA-MDI_CPCBII,006016438H1,code128,,Default Category,nos,nos,nos,12905.4,17415.25424,,GST @18%,,no_image.png,,,,,,,,,84148030,,,,,0,,
25KVA 3 PH MANUAL PANEL PROCOM,006010868H91,code128,,Default Category,nos,nos,nos,13058.13354,16907.8125,,GST @28%,,no_image.png,,,,,,,,,84089090,,,,,0,,
"MCP FOR 25KVA 3P, SD WITHOUT CONTROLLER",006025153H91,code128,,Default Category,nos,nos,nos,13085.64257,14858.59375,,GST @28%,,no_image.png,,,,,,,,,84089090,,,,,0,,
CRANKCASE CPTE ASSY-3505,005557410R91,code128,,Default Category,nos,nos,nos,13085.77276,15582.8125,,GST @28%,,no_image.png,,,,,,,,,84099941,,,,,0,,
