Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code,Purchase Unit Code,Cost,Price,Alert Quantity,Tax Rate,Tax Method,Image,Sub category Code,Product Variants,Product Custom Field 1,Product Custom Field 2,Product Custom Field 3,Product Custom Field 4,Product Custom Field 5,Product Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No.,Supplier Price,Quantity,Details,Product Details
BRACKET ALTERNATOR - 235DI,006002181B2,code128,,Default Category,nos1,nos1,nos1,147.93,215,5,GST @18%,exclusive,no_image.png,,,,,,,,,83023090,,,,,0,,
PIPE METALLIC BETN IM & CPI,006002186H1,code128,,Default Category,nos1,nos1,nos1,452.68,690,5,GST @18%,exclusive,no_image.png,,,,,,,,,84818050,,,,,0,,
PIPE DE-AERATION TANK GENSET,006002187H1,code128,,Default Category,nos1,nos1,nos1,78.73,120,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
PIPE DE-AERATION TANK GENSET,006002187H1-PB,code128,,Default Category,nos1,nos1,nos1,76.62,122,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
GASKET FRONT COVER - 235DI,006002188B1,code128,,Default Category,nos1,nos1,nos1,60.36,92,5,GST @18%,exclusive,no_image.png,,,,,,,,,84841090,,,,,0,,
RADIATOR COMPLETE WITH COWLASS,006002189H11,code128,,Default Category,nos1,nos1,nos1,15453.84,22461,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
F.I.P FOR 4445GM--NE 457 GS--mico no-398,006002200H91,code128,,Default Category,nos1,nos1,nos1,23092.3,39443,5,GST @28%,exclusive,no_image.png,,,,,,,,,84133010,,,,,0,,
BRACKET FULL LOAD STOPPER - 235DI,006002201B1,code128,,Default Category,nos1,nos1,nos1,122.68,187,5,GST @18%,exclusive,no_image.png,,,,,,,,,83025000,,,,,0,,
GEAR CAMSHAFT 20MNCR5,006002212B1,code128,,Default Category,nos1,nos1,nos1,705.92,1076,5,GST @18%,exclusive,no_image.png,,,,,,,,,84834000,,,,,0,,
F.I.P. FOR 3255 GM -GENSET (410),006002219H91,code128,,Default Category,nos1,nos1,nos1,17019.11,24736,5,GST @18%,exclusive,no_image.png,,,,,,,,,84818050,,,,,0,,
FUEL INJ PUMP 3255GM (F002AOZ410),006002219H94,code128,,Default Category,nos1,nos1,nos1,21659.09,34489,5,GST @28%,exclusive,no_image.png,,,,,,,,,84133010,,,,,0,,
FIP_4335GM,006002221H93,code128,,Default Category,nos1,nos1,nos1,26877.14,42798,5,GST @28%,exclusive,no_image.png,,,,,,,,,84133010,,,,,0,,
WASHER,006002225H1,code128,,Default Category,nos1,nos1,nos1,22.96,34,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181500,,,,,0,,
WASHER,006002225H1-PB,code128,,Default Category,nos1,nos1,nos1,29.04,43,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
SUPPORT AIR CLEANER MTG BKT-40KVA,006002239H1,code128,,Default Category,nos1,nos1,nos1,130.62,208,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
MAJOR CRANKCASE ASSLY 2 CYL LS,006002244A91,code128,,Default Category,nos1,nos1,nos1,30895.82,48674,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099949,,,,,0,,
ASSY OIL FILLER CAP,006002248H91,code128,,Default Category,nos1,nos1,nos1,64.4,110,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099949,,,,,0,,
ASSY OIL FILLER CAP,006002248H91-PB,code128,,Default Category,nos1,nos1,nos1,92.32,147,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
SPACER FAN GENSET,006002250H1,code128,,Default Category,nos1,nos1,nos1,537.57,856,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
HOSE PIPE RADIATOR INTAKE -GEN,006002256H1,code128,,Default Category,nos1,nos1,nos1,144.61,247,5,GST @18%,exclusive,no_image.png,,,,,,,,,40092200,,,,,0,,
HOSE PIPE RADIATOR INTAKE -GEN,006002256H1-PB,code128,,Default Category,nos1,nos1,nos1,187.14,298,5,GST @18%,exclusive,no_image.png,,,,,,,,,40091100,,,,,0,,
FLYWHEEL CPTE 2185GEN,006002257H91,code128,,Default Category,nos1,nos1,nos1,4749.56,7563,5,GST @18%,exclusive,no_image.png,,,,,,,,,84835090,,,,,0,,
(USE 006002260C91) TANK RECOVERY(BOTTLE),006002258C1,code128,,Default Category,nos1,nos1,nos1,44.72,65,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
CAP TANK RECOVERY,006002259C1,code128,,Default Category,nos1,nos1,nos1,8.16,13,5,GST @18%,exclusive,no_image.png,,,,,,,,,85030010,,,,,0,,
TANK ASSEMBLY RECOVERY,006002260C91,code128,,Default Category,nos1,nos1,nos1,139.97,222,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089100,,,,,0,,
TANK ASSEMBLY RECOVERY,006002260C91-PB,code128,,Default Category,nos1,nos1,nos1,137.53,219,5,GST @18%,exclusive,no_image.png,,,,,,,,,85030010,,,,,0,,
STUD BOTHENDS M8x1.25x85x8.8,006002266B1,code128,,Default Category,nos1,nos1,nos1,21.72,36,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181900,,,,,0,,
BRACKET RADIATOR TOP SUPPORT,006002268H1,code128,,Default Category,nos1,nos1,nos1,56.5,83,5,GST @18%,exclusive,no_image.png,,,,,,,,,83025000,,,,,0,,
SHIM CYL. CU. BEADED 0.8 MM T,006002269B1,code128,,Default Category,nos1,nos1,nos1,123.72,197,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
SHIM CYL. CU. BEADED 0.9 MM T,006002270B1,code128,,Default Category,nos1,nos1,nos1,152.86,233,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
SHIM CYL. CU. BEADED 1.0 MM,006002271B1,code128,,Default Category,nos1,nos1,nos1,164.02,250,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
TUBE OIL - 235DI,006002284B1,code128,,Default Category,nos1,nos1,nos1,40.4,69,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
PLATE  DUMMY  HYDRAULIC,006002286H1,code128,,Default Category,nos1,nos1,nos1,52.69,90,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
TAPPET VALVE,006002300D1,code128,,Default Category,nos1,nos1,nos1,95.82,149,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099949,,,,,0,,
TAPPET VALVE -TURFTRIDING -NEF,006002300D1-PB,code128,,Default Category,nos1,nos1,nos1,98.6,157,5,GST @28%,exclusive,no_image.png,,,,,,,,,84091000,,,,,0,,
ASSY. STRAINER FOR 4WD TYM - T700,006002358F91,code128,,Default Category,nos1,nos1,nos1,111.16,177,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099949,,,,,0,,
PLUG SPECIAL - 235DI,006002372B1,code128,,Default Category,nos1,nos1,nos1,19.68,30,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
CLAMP TURBOCHARGER LUBRICATION PIPES,006002373F1,code128,,Default Category,nos1,nos1,nos1,11.15,17,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
OIL PAN NEW65-4WD,006002375F1,code128,,Default Category,nos1,nos1,nos1,6861.01,11719,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099949,,,,,0,,
BRACKT ENGINE LIFTING REAR,006002380F1,code128,,Default Category,nos1,nos1,nos1,52.48,80,5,GST @18%,exclusive,no_image.png,,,,,,,,,83023090,,,,,0,,
PIPE TANK TO FUEL FILTER,006002388C2,code128,,Default Category,nos1,nos1,nos1,142.82,242,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
CABLE FOOT ACCELERATOR - 4500 4WD,006002396C1,code128,,Default Category,nos1,nos1,nos1,51.83,79,5,GST @18%,exclusive,no_image.png,,,,,,,,,85441110,,,,,0,,
RADIATOR FOR 275LS / 4505,006002411H91,code128,,Default Category,nos1,nos1,nos1,14561.47,21164,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089100,,,,,0,,
RADIATOR FOR 275LS / 4505,006002411H91-PB,code128,,Default Category,nos1,nos1,nos1,14061.05,23153,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099199,,,,,0,,
ASSY PUSHER FAN (DIA 432) NEF,006002432H91,code128,,Default Category,nos1,nos1,nos1,725.97,1240,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
ASSY PUSHER FAN (DIA 432) NEF,006002432H91-PB,code128,,Default Category,nos1,nos1,nos1,906.05,1442,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
ALUMINIUM RADIATOR WITH RECOVE,006002441A91,code128,,Default Category,nos1,nos1,nos1,2441.73,4340,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089100,,,,,0,,
HOSE EPDM AIR CLEANER TO TC,006002455H1,code128,,Default Category,nos1,nos1,nos1,180.37,297,5,GST @18%,exclusive,no_image.png,,,,,,,,,85030010,,,,,0,,
HOSE EPDM AIR CLEANER TO TC,006002455H1-PB,code128,,Default Category,nos1,nos1,nos1,258.11,411,5,GST @18%,exclusive,no_image.png,,,,,,,,,40091100,,,,,0,,
AIR CLEANER - COMPACT TR.,006002456H1,code128,,Default Category,nos1,nos1,nos1,1969.08,3062,5,GST @18%,exclusive,no_image.png,,,,,,,,,84213100,,,,,0,,
AIR CLEANER - COMPACT TR.,006002456H1-PB,code128,,Default Category,nos1,nos1,nos1,2618.24,3753,5,GST @18%,exclusive,no_image.png,,,,,,,,,84213920,,,,,0,,
FUEL RETURN PIPE,006002475H91,code128,,Default Category,nos1,nos1,nos1,464.59,765,5,GST @18%,exclusive,no_image.png,,,,,,,,,40091100,,,,,0,,
